fetched_at,place_name,AREA_NM,AREA_CD,_key_used,PRK_NM,PRK_CD,PRK_TYPE,CPCTY,CUR_PRK_CNT,CUR_PRK_TIME,CUR_PRK_YN,PAY_YN,RATES,TIME_RATES,ADD_RATES,ADD_TIME_RATES,ADDRESS,ROAD_ADDR,LNG,LAT
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,해남2빌딩,3201627,BS,118,,,N,Y,3000,30,1000,10,중구 남대문로4가 17-19,,126.976952,37.5617
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,코리야드메리어트 서울남대문,3201635,BS,52,,,N,Y,0,20,2000,10,중구 남대문로4가 17-23,,126.977038,37.561209
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,백영북창빌딩,3202173,BS,24,,,N,Y,2000,30,1000,10,중구 북창동 18-9,,126.977556,37.562981
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,우성빌딩 주차장,3202180,BS,28,,,N,Y,3000,30,1000,10,중구 북창동 35-0,,126.97801914,37.56351645
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,호텔 더스프라지르,3202186,BS,35,,,N,Y,1000,10,1000,10,중구 북창동 93-42,,126.978774,37.562052
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,소공동우체국,3202191,BS,10,,,N,N,0,0,0,0,중구 북창동 70-1,,126.977566,37.562642
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,극동빌딩,3201870,BS,25,,,N,Y,2000,30,1000,10,중구 소공동 112-44,,126.978651,37.562901
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,OCI빌딩 주차장,3201846,BS,118,,,N,Y,1000,10,1000,10,중구 소공동 50-0,,126.980445,37.563218
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,대화주차장(민영),3204470,NP,33,,,N,Y,2000,30,2000,30,중구 북창동 93-4,,126.97867476,37.56163794
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,원주차장(구.행복주차장)(민영),3204471,NP,13,,,N,Y,5000,60,1000,10,중구 북창동 94-13,,126.97817096,37.56224911
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,흥국생명빌딩,3201624,BS,45,,,N,Y,3000,30,1000,10,중구 남대문로4가 17-12,,126.97626688,37.56092478
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,남정빌딩,3202398,BS,46,,,N,Y,1000,10,1000,10,중구 남창동 52-3,,126.976416,37.558745
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,남대문 시장 관광버스전용 주차장(시),1430042,NS,2,,,N,N,0,0,0,0,중구 남창동 51-4,,126.9759085,37.559470000000005
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,돈화문로 공영주차장(시),3246771,NS,13,,,N,Y,810,5,810,5,중구 을지로3가 296-24,,126.99273907692307,37.56543669230769
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,롯데호텔 롯데백화점,848705,BS,1036,,,N,Y,3000,30,1000,10,중구 소공동 1-0,,126.98096695,37.56472646
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한화생명 태평로사옥,3202430,BS,484,,,N,Y,3000,30,1000,10,중구 태평로2가 43-0,,126.977563,37.564181
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,삼화타워,3203240,BS,93,,,N,Y,1000,10,1000,10,중구 을지로2가 204-0,,126.984853,37.566903
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,내외빌딩,3203243,BS,141,,,N,Y,3000,30,1200,10,중구 을지로2가 6-0,,126.983621,37.566541
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,을지 한국빌딩,3203246,BS,56,,,N,Y,2000,30,2000,30,중구 을지로2가 198-0,,126.983319,37.565625
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,하나금융그룹,3203252,BS,287,,,N,Y,1000,10,1000,10,중구 을지로2가 181-0,,126.984844,37.565555
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,세종주차타워(민영),3204450,NP,83,,,N,Y,2000,30,2000,30,중구 충무로2가 61-6,,126.98769611,37.56144701
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,스카이파크호텔3,3200861,BS,9,,,N,Y,3000,30,1000,10,중구 충무로2가 62-9,,126.987324,37.561275
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,세종대로2 관광버스 승하차 허용 구간(시),1584732,NS,1,,,N,N,0,0,0,0,중구 정동 5-5 (정동 5-5(시청역 2번 출구 앞),,126.97694237,37.56593287
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,프리미어플레이스 주차장,3201494,BS,87,,,N,Y,2000,30,1000,10,중구 무교동 96-0,,126.978266,37.568841
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한국프레스센터주차장,3201679,BS,266,,,N,Y,3000,30,1200,10,중구 태평로1가 25-0,,126.977861,37.567553
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,뉴국제호텔 앞(구),1512147,NS,16,,,N,Y,600,5,600,5,중구 무교동 18-0,,126.97839675,37.56818025
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,뉴국제호텔 앞(구),1512147,NS,2,,,N,Y,600,5,600,5,중구 무교동 45-0,,126.97852950000001,37.568073999999996
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동밀리오레 주차장,3203223,BS,123,,,N,Y,3000,30,1000,10,중구 충무로1가 24-1,,126.984543,37.561061
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,롯데백화점 주차타워,3201844,BS,190,,,N,Y,3000,30,1000,10,중구 소공동 76-3,,126.980452,37.563747
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,웨스틴조선호텔,3201855,BS,238,,,N,Y,3000,30,2000,10,중구 소공동 87-1,,126.980204,37.564554
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한화생명 소공동사옥,3201861,BS,459,,,N,Y,3000,30,1000,10,중구 소공동 110-0,,126.978553,37.564168
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,페럼타워,3202081,BS,226,,,N,Y,0,30,1000,10,중구 수하동 66-0,,126.983936,37.567112
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,미래에셋센터원 주차장,3202084,BS,763,,,N,Y,3000,30,1000,10,중구 수하동 67-0,,126.985157,37.567448
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,남대문파출소,3202409,BS,180,,,N,N,0,0,0,0,중구 남창동 51-1,,126.97626,37.559431
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,이비스엠버서더명동,3202453,BS,101,,,N,Y,1000,10,1000,10,중구 명동1가 59-5,,126.983039,37.564184
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,서울YWCA회관,3202454,BS,93,,,N,Y,2000,30,1000,10,중구 명동1가 1-1,,126.986153,37.564901
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,스카이파트호텔,3202455,BS,92,,,N,Y,3000,30,1000,10,중구 명동1가 10-1,,126.98525,37.564649
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,전국은행연합회관,3202457,BS,208,,,N,Y,3000,30,1000,10,중구 명동1가 4-1,,126.985509,37.565016
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,케이스퀘어시티,3200777,BS,214,,,N,Y,1000,10,1000,10,중구 다동 39-0,,126.98022048,37.56856972
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,눈스퀘어 주차장,684892,BS,109,,,N,Y,3000,30,1000,10,중구 명동2가 83-5,,126.98293645,37.56342589
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,신일빌딩별관,3200866,BS,50,,,N,Y,3000,30,1000,10,중구 충무로2가 65-5,,126.985763,37.56129163
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,을지로 공영주차장(시),1511748,NS,7,,,N,Y,810,5,810,5,중구 을지로3가 282-8,,126.9908325957143,37.56620845714286
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한국정보사회진흥원,3201492,BS,93,,,N,Y,2000,30,1000,10,중구 무교동 77-0,,126.978901,37.568815
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,더익스체인지서울,3201493,BS,100,,,N,Y,1000,10,1000,10,중구 무교동 45-0,,126.978737,37.56782
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,서울파이낸스빌딩,3201496,BS,608,,,N,Y,0,30,1000,10,중구 무교동 97-0,,126.978535,37.568397
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동증권빌딩,3202463,BS,13,,,N,Y,1000,10,1000,10,중구 명동1가 59-1,,126.983947,37.564364
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,교원명동빌딩 주차장,3203250,BS,67,,,N,Y,3000,30,1200,10,중구 을지로2가 9-10,,126.984074,37.566489
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,유안타증권,3203253,BS,126,,,N,Y,1000,10,1000,10,중구 을지로2가 185-0,,126.986183,37.565665
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,(주)KEB하나은행 본점,3201712,BS,191,,,N,Y,1000,10,1000,10,중구 을지로1가 101-1,,126.981983,37.566449
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,부림빌딩,3201714,BS,83,,,N,Y,2000,30,1000,10,중구 을지로1가 42-0,,126.980357,37.566666
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,코오롱빌딩 옆(구),1510726,NS,10,,,N,Y,600,5,600,5,중구 태평로1가 31-0,,126.9783846,37.56764296
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,현대해상화재보험 명동사옥,3204375,BS,45,,,N,Y,2000,20,1000,10,중구 명동2가 92-3,,126.982246,37.562261
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한국주차장(민영),3204442,NP,5,,,N,Y,3000,30,1000,10,중구 다동 98-2,,126.98181328,37.56755451
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,동국제강 공영주차장(시),1425816,NW,13,,,N,Y,700,5,700,5,중구 삼각동 111-1,,126.98343453,37.56733736
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,프레지던트호텔,3201716,BS,27,,,N,Y,0,60,1000,10,중구 을지로1가 188-3,,126.979435,37.565608
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,그레이스청계 유료주차장(민영),3204452,NP,17,,,N,Y,3000,10,3000,10,중구 삼각동 108-0,,126.98368,37.567501
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한국빌딩,3201858,BS,40,,,N,Y,3000,60,500,10,중구 소공동 21-1,,126.981193,37.564117
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한국관광공사 옆(구),1511025,NS,9,,,N,Y,600,5,600,5,중구 다동 85-4,,126.98200522222221,37.568239
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,포스트타워 중앙,3202712,BS,294,,,N,Y,1000,10,1000,10,중구 충무로1가 21-1,,126.98222462210052,37.561770205453854
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,서울시청 본청사 주차장,949857,BP,101,,,N,Y,0,10,1000,10,중구 태평로1가 31-0,,126.97825111,37.56658706
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,삼익패션타운,3202410,BS,85,,,N,Y,2000,30,1000,10,중구 남창동 5-0,,126.979015,37.560168
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,동아주차장(민영),173859,NP,60,,,N,Y,1000,10,1000,10,중구 남창동 281-24,,126.97645489,37.55814197
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,L7명동호텔,3200864,BS,19,,,N,Y,0,0,0,0,중구 충무로2가 62-12,,126.986998,37.561365
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,하이해리엇,3200868,BS,93,,,N,Y,2000,30,1000,10,중구 충무로2가 65-9,,126.985349,37.561239
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,신일주차장(민영),1012603,NP,80,,,N,Y,3000,30,1000,10,중구 충무로2가 65-5,,126.985763,37.56129163
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,레스케이프호텔,3204318,BS,181,,,N,Y,3000,30,1000,10,중구 회현동1가 210-0,,126.979435,37.559709
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,다동 IOT 공유주차장(구),3204441,NW,13,,,N,Y,1500,30,1500,30,중구 다동 181-1,,126.979969,37.567492
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,SKT타워 주차장,684803,BS,389,,,N,Y,1000,10,1000,10,중구 을지로2가 11-0,,126.9851199,37.56648162
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,신세계백화점 본점(신관),684893,BS,498,,,N,Y,2000,10,2000,10,중구 충무로1가 54-0,,126.98095432,37.560362
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,서울파이낸스센터,1449510,BS,626,,,N,Y,1000,10,0,0,중구 태평로1가 84-0,,126.9778169,37.56842391
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,더존을지타워,848078,BS,208,,,N,Y,3600,30,1200,10,중구 을지로1가 87-0,,126.98103607,37.56649339
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,코코종합상가 주차장,1912888,BS,40,,,N,Y,2000,30,4000,60,중구 남창동 52-1,,126.977076,37.558762
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,시그너스빌딩,3201495,BS,40,,,N,Y,2000,30,2000,30,중구 무교동 7-0,,126.979605,37.56853
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,효령빌딩,3201498,BS,56,,,N,Y,2000,30,2000,30,중구 무교동 1-0,,126.979486,37.568759
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,남대문 메사빌딩,3204317,BS,336,,,N,Y,1000,10,1000,10,중구 회현동1가 204-0,,126.979568,37.5604002
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,엠마오주차장(구 명동주차장)(민영),3204477,NP,20,,,N,Y,3000,30,1000,10,중구 명동1가 9-4,,126.98527696,37.56440609
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,예금보험공사,3200776,BS,130,,,N,Y,0,0,0,0,중구 다동 33-0,,126.980803,37.56856
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,샌터플레이스,3200558,BS,171,,,N,Y,1000,10,1000,10,중구 다동 155-0,,126.980355,37.567148
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,광일주차장(민영),3204443,NP,16,,,N,Y,400,5,400,5,중구 다동 171-0,,126.97999464,37.56775782
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,르메르디앙 서울 명동,3203217,BS,97,,,N,Y,0,20,2000,10,중구 충무로1가 21-17,,126.982694,37.561597
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,고려대연각센터빌딩,3203219,BS,147,,,N,Y,2000,30,1000,10,중구 충무로1가 25-5,,126.982523,37.56098
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,DGB금융센터,3200764,BS,85,,,N,Y,3000,30,3000,30,중구 다동 85-0,,126.98235,37.568395
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,"한화빌딩, 장교빌딩",3202665,BS,734,,,N,Y,2100,30,700,10,중구 장교동 1-0,,126.986591,37.567571
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,남대문 초입 관광버스전용 주차장(시),1511834,NS,1,,,N,N,0,0,0,0,중구 남창동 282-10,,126.975714,37.55934
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,회현동새마을금고,3202401,BS,2,,,N,N,0,0,0,0,중구 남창동 46-11,,126.978418,37.559447
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동아르누보센텀 주차장,3203245,BS,75,,,N,Y,1000,10,1000,10,중구 을지로2가 199-40,,126.983916,37.564722
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,서울로얄호텔 에이동,3202456,BS,19,,,N,Y,3000,30,3000,30,중구 명동1가 6-3,,126.98567,37.564314
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,남대문 시장 관광버스전용 주차장(시),1430042,NS,2,2,2026-05-28 00:20:53,Y,N,0,,0,,중구 남창동 51-4,,126.975909,37.55942
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,남대문 화물 공영주차장(시),1236612,NS,9,0,,Y,Y,400,,400,,중구 남대문로4가 24-1,,126.9780686,37.56094985
2026-05-28T00:21:02.999418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,동국제강 공영주차장(시),1425816,NW,13,3,2026-05-28 00:20:52,Y,Y,700,,700,,중구 삼각동 111-1,중구 남대문로10길 13,126.98343453,37.56733736
2026-05-28T00:21:02.999418+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원주차장(민영),3214560,NP,12,,,N,Y,3000,30,1000,10,용산구 이태원동 127-36,,126.994819,37.53409
2026-05-28T00:21:02.999418+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원주차장(민영),3214560,NP,13,,,N,Y,3000,30,1500,10,용산구 이태원동 131-25,,126.994379,37.533664
2026-05-28T00:21:02.999418+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,영남주차장(민영),3210868,NP,15,,,N,Y,2000,30,1000,10,용산구 이태원동 132-7,,126.995423,37.533371
2026-05-28T00:21:02.999418+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,빅토리주차장(민영),3210864,NP,26,,,N,Y,2000,30,1000,10,용산구 후암동 58-0,,126.990556,37.533895
2026-05-28T00:21:02.999418+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,용산구청(용산아트홀),3201744,BP,482,,,N,Y,1000,30,250,5,용산구 이태원동 34-87,,126.990547,37.532511
2026-05-28T00:21:02.999418+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,한남동 공영주차장(구),1433547,NW,248,,,N,Y,250,5,250,5,용산구 한남동 685-46,,127.00019178,37.53496611
2026-05-28T00:21:02.999418+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,세계로주차장,1269499,BS,42,,,N,Y,2000,30,1000,10,용산구 이태원동 181-8,,126.99019572,37.53459753
2026-05-28T00:21:02.999418+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,녹사평32주차장(민영),1912956,NP,15,,,N,Y,2000,20,2000,20,용산구 이태원동 44-31,,126.99073,37.53301
2026-05-28T00:21:02.999418+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,롯데월드 주차장,672279,BS,3051,,,N,Y,1000,30,1000,10,송파구 잠실동 40-1,,127.09804531,37.51142084
2026-05-28T00:21:02.999418+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,송파나루공원 동호주차장(구),1441386,NW,20,,,N,Y,500,5,0,0,송파구 신천동 32-0,,127.106376,37.513126
